outcome,day_crash,hour_crash,road_type,road_condition,weather_condition,visibility,type_vehicle,type_vehicle2,gender,crash_type,age
0,5,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,29.87222222
0,1,Night,Asphalt,NA,NA,1,car,car,male,collision,41
0,4,Day,Asphalt,NA,Unclear,1,truck,car,male,collision,33.92777778
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,28.80555556
0,2,Day,Asphalt,NA,NA,2,car,truck,male,collision,58.27222222
1,5,Day,Asphalt,Dry,NA,1,motorcycle,NA,male,collision,30.69166667
0,5,Day,NA,Dry,NA,NA,bus,car,male,collision,40.99166667
0,6,Day,Asphalt,NA,Clear,2,car,truck,female,collision,32.77222222
0,6,Dawn,Asphalt,Dry,NA,2,car,NA,male,collision,40.01944444
1,7,Night,Asphalt,Dry,Clear,NA,car,motorcycle,female,collision,33.975
0,6,Dawn,Asphalt,Dry,NA,2,car,NA,male,collision,29.85555556
0,7,Night,Soil,Dry,Clear,1,truck,car,male,collision,37.975
0,2,Day,NA,Dry,NA,NA,bus,bus,male,collision,40.96388889
1,7,Night,Asphalt,NA,NA,1,bicycle,pedestrian,male,collision,20.86111111
0,7,Night,Asphalt,Dry,Clear,2,truck,motorcycle,male,collision,29.78055556
1,5,Night,Asphalt,Dry,NA,2,motorcycle,car,male,collision,28.09444444
0,6,Dawn,NA,NA,NA,2,car,NA,male,collision,42.01111111
0,1,Day,Asphalt,NA,NA,1,car,motorcycle,male,collision,54.19166667
1,4,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,34.06388889
1,3,Night,Asphalt,Dry,NA,2,car,motorcycle,male,collision,23.99166667
1,1,Night,Asphalt,Dry,NA,1,motorcycle,car,male,collision,25.76388889
1,4,Dawn,Asphalt,NA,Clear,1,motorcycle,pedestrian,male,collision,24.6
1,4,Night,Asphalt,Dry,Clear,3,bus,pedestrian,male,collision,40.03333333
1,4,Night,Asphalt,NA,NA,NA,motorcycle,pedestrian,male,collision,23.99444444
1,6,Day,Asphalt,NA,NA,1,motorcycle,bicycle,male,collision,24.8
1,4,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,51.21944444
1,2,Night,Asphalt,NA,Clear,1,truck,pedestrian,male,collision,29.93333333
0,4,Night,Asphalt,Wet or Damaged,Unclear,2,car,motorcycle,male,collision,39.07777778
0,1,Day,Asphalt,Wet or Damaged,Clear,2,car,car,male,collision,35.85
0,2,Day,Asphalt,Dry,Clear,1,car,truck,female,collision,22.66388889
1,2,Dawn,NA,NA,NA,1,motorcycle,pedestrian,male,collision,35.79444444
0,3,Day,Asphalt,NA,NA,NA,truck,NA,male,collision,31.83611111
1,7,Day,Asphalt,Dry,Clear,1,motorcycle,NA,male,collision,32.00277778
0,7,Day,Asphalt,Dry,Clear,1,motorcycle,bicycle,male,collision,31.78888889
1,7,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,34.775
1,6,Dawn,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,28.74166667
0,6,Day,Asphalt,NA,NA,1,motorcycle,car,male,collision,21.69722222
1,7,Night,Asphalt,Dry,Clear,2,motorcycle,pedestrian,male,collision,28.68611111
0,5,Day,Asphalt,NA,Clear,1,car,truck,male,collision,35.86111111
1,4,Night,NA,NA,NA,NA,truck,pedestrian,male,collision,35.05833333
0,5,Dawn,Asphalt,NA,NA,1,car,motorcycle,male,collision,30.82777778
1,4,Dawn,Asphalt,Dry,NA,1,car,pedestrian,male,collision,NA
1,5,Night,Asphalt,Dry,Clear,2,motorcycle,bus,male,collision,46.94444444
0,2,Night,Asphalt,NA,Clear,2,truck,motorcycle,male,collision,50.11666667
1,7,Night,Asphalt,Dry,Clear,3,motorcycle,pedestrian,male,collision,18.54166667
0,4,Night,Asphalt,Dry,Clear,1,car,car,male,collision,40.96944444
1,3,Night,Asphalt,Dry,Clear,2,motorcycle,car,male,collision,29.00555556
0,7,Day,Asphalt,NA,NA,1,truck,truck,male,collision,55.19166667
0,6,Night,Asphalt,Wet or Damaged,Unclear,2,motorcycle,car,male,collision,20.67222222
0,4,Night,Asphalt,NA,Clear,2,car,motorcycle,male,collision,30.775
1,6,Dawn,NA,Dry,Clear,2,car,motorcycle,male,collision,40.25277778
0,2,Day,Asphalt,NA,NA,NA,bus,bus,male,collision,30.81944444
1,1,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,29.68611111
0,1,Night,Asphalt,Dry,NA,1,truck,bus,male,collision,31.85
1,6,Dawn,Asphalt,NA,Clear,1,bus,bus,male,collision,54.26388889
0,4,Night,Asphalt,NA,NA,1,bus,car,male,collision,23.70277778
1,4,Night,Asphalt,Dry,Clear,3,car,pedestrian,male,collision,32.71666667
1,5,Night,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,30.98333333
0,3,Night,Asphalt,Dry,NA,3,truck,NA,male,collision,62.13888889
0,3,Night,Asphalt,Dry,Clear,1,car,car,male,collision,32.72222222
0,1,Day,Asphalt,Dry,Clear,1,car,car,male,collision,28.76666667
0,1,Night,Asphalt,Dry,Clear,1,bus,car,male,collision,22.68055556
1,3,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,27.875
0,1,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,39.96666667
0,4,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,35.91666667
0,7,Dawn,Asphalt,NA,NA,1,car,car,male,collision,32.05833333
1,3,Day,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,44.28333333
1,6,Night,Asphalt,Dry,NA,2,truck,motorcycle,male,collision,48.48611111
0,5,Day,Asphalt,Dry,NA,1,car,NA,male,collision,56.15277778
1,4,Dawn,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,29.85277778
1,4,Night,Asphalt,Dry,Clear,3,motorcycle,NA,male,collision,23.11666667
1,4,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,26.06388889
1,2,Day,NA,NA,Clear,NA,car,motorcycle,male,collision,44.33888889
1,1,Night,Asphalt,NA,NA,3,bus,motorcycle,male,collision,45.05833333
0,6,Day,Asphalt,Dry,Clear,1,car,car,male,collision,44.15555556
0,5,Night,Asphalt,NA,Clear,2,car,pedestrian,male,collision,37.4
1,1,Day,Asphalt,NA,NA,1,motorcycle,pedestrian,male,collision,25.9
1,1,Day,Asphalt,NA,Clear,1,motorcycle,NA,male,collision,26.68055556
0,7,Day,Asphalt,Dry,NA,1,bus,car,male,collision,36.95833333
0,5,Night,Asphalt,Dry,Clear,2,truck,truck,male,collision,42.10555556
1,7,Day,NA,NA,Clear,NA,motorcycle,bus,male,collision,31.31944444
1,6,Night,Asphalt,NA,NA,1,car,pedestrian,male,collision,53.34444444
0,2,Day,Asphalt,NA,NA,1,truck,truck,male,collision,36.02777778
1,4,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,runover,31.09722222
1,2,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,22.175
0,3,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,49.14166667
0,7,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,36.125
1,6,Dawn,Asphalt,Wet or Damaged,NA,2,car,NA,male,collision,40.99444444
1,4,Day,Asphalt,Dry,Clear,1,car,motorcycle,female,collision,40.34444444
0,7,Day,Soil,Dry,Clear,1,bus,truck,male,collision,30.93055556
0,7,Night,Asphalt,Dry,Clear,2,bus,car,male,collision,26.89166667
1,2,Day,Asphalt,NA,Clear,1,car,motorcycle,female,collision,38.08055556
0,7,Night,Asphalt,Wet or Damaged,Clear,1,car,NA,male,collision,27.89166667
1,2,Night,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,31.325
0,6,Day,Asphalt,Wet or Damaged,Unclear,1,car,truck,male,collision,41.05277778
1,6,Night,Asphalt,Dry,NA,2,bus,pedestrian,male,collision,35.27777778
1,4,Day,NA,NA,NA,NA,bus,pedestrian,male,collision,41.06666667
0,1,Night,Asphalt,Dry,Clear,2,truck,car,male,collision,39.13055556
0,7,Night,Asphalt,Dry,Clear,2,car,car,male,collision,35.86666667
1,4,Night,Asphalt,Dry,Clear,2,motorcycle,NA,male,collision,24.15
1,3,Night,Asphalt,Dry,Clear,2,motorcycle,motorcycle,male,collision,32.94722222
0,2,Day,Asphalt,NA,NA,1,motorcycle,bus,male,collision,32.94444444
0,5,Night,Asphalt,Dry,Clear,NA,truck,car,male,collision,26.96388889
1,1,Dawn,NA,NA,NA,NA,bus,pedestrian,male,collision,36.14166667
0,4,Night,Asphalt,NA,Clear,1,car,motorcycle,male,collision,29.77222222
1,5,Night,Asphalt,Dry,NA,3,car,motorcycle,male,collision,35.31388889
0,6,Night,Asphalt,NA,Clear,3,car,bus,male,collision,32.03888889
1,3,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,55.56111111
0,2,Day,Asphalt,NA,Clear,2,car,motorcycle,male,collision,28.86666667
1,4,Night,Asphalt,Dry,Clear,NA,bus,pedestrian,male,collision,32.98888889
1,3,Night,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,36.4
0,2,Night,Asphalt,Dry,Clear,2,truck,bus,male,collision,31.93055556
1,2,Night,Asphalt,Dry,NA,NA,motorcycle,bus,male,collision,24.06666667
0,1,Day,Asphalt,NA,Clear,1,motorcycle,car,male,collision,28.86388889
0,3,Night,Asphalt,Dry,NA,2,car,motorcycle,male,runover,23.99166667
1,2,Night,Asphalt,Dry,NA,1,car,pedestrian,male,collision,39.15
1,7,Day,Soil,NA,NA,1,motorcycle,pedestrian,male,collision,30.01388889
1,2,Day,Asphalt,Dry,Clear,1,truck,pedestrian,male,collision,74.89444444
0,3,Day,Asphalt,Dry,Clear,1,car,car,female,collision,32.88888889
0,5,Night,Asphalt,Dry,NA,1,motorcycle,car,male,runover,25.76388889
0,4,Dawn,Asphalt,Dry,Clear,1,car,car,male,collision,39
1,6,Night,Asphalt,Dry,Clear,NA,car,motorcycle,male,collision,40.01944444
1,5,Day,Asphalt,Dry,Clear,2,bus,pedestrian,male,collision,41.24444444
1,2,Night,Asphalt,Dry,NA,1,car,pedestrian,female,collision,39.13611111
1,4,Day,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,29.85
0,2,Dawn,Asphalt,Wet or Damaged,Clear,1,truck,bus,male,collision,36.02777778
0,5,Day,Asphalt,Dry,Clear,1,car,car,male,collision,45.10833333
1,6,Night,Asphalt,Dry,Clear,3,car,pedestrian,male,collision,46.20555556
1,5,Day,Asphalt,Dry,NA,1,motorcycle,pedestrian,male,collision,35.03333333
1,1,Day,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,27.14722222
1,4,Day,Asphalt,Dry,Clear,1,truck,motorcycle,male,collision,48.34444444
0,5,Night,Asphalt,NA,Clear,2,motorcycle,car,male,collision,38.00833333
1,3,Night,Asphalt,Dry,Clear,2,bus,motorcycle,male,collision,47.06111111
0,1,Day,Asphalt,Dry,NA,1,truck,motorcycle,male,collision,31.92777778
1,5,Day,Asphalt,Dry,NA,1,truck,motorcycle,male,collision,29.225
1,1,Dawn,Asphalt,Dry,NA,1,motorcycle,car,male,collision,33.19444444
0,7,Night,Asphalt,NA,NA,3,car,motorcycle,male,collision,34.88333333
1,1,Day,NA,NA,NA,NA,motorcycle,pedestrian,male,collision,31.92777778
0,4,Day,Asphalt,Dry,NA,1,truck,motorcycle,male,collision,33.88888889
1,6,Day,Asphalt,Dry,Clear,3,car,motorcycle,male,collision,25.16944444
0,4,Night,Asphalt,Dry,NA,2,car,pedestrian,male,collision,NA
1,4,Day,Asphalt,Dry,NA,1,motorcycle,pedestrian,male,collision,41.16388889
0,1,Day,Asphalt,Dry,NA,NA,car,car,female,collision,41.07222222
0,2,Day,Asphalt,NA,NA,1,truck,NA,male,collision,33.98055556
1,1,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,34.25
1,7,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,45.13333333
0,3,Night,Asphalt,Dry,NA,1,motorcycle,car,male,collision,40.14722222
1,5,Day,Asphalt,NA,Clear,1,truck,pedestrian,female,collision,27.11944444
0,6,Night,Asphalt,Wet or Damaged,Unclear,2,car,car,male,collision,30.92777778
0,7,Day,Asphalt,Dry,Clear,NA,car,pedestrian,male,collision,32.9
0,4,Night,Asphalt,Dry,Clear,2,car,truck,male,collision,40.05277778
1,4,Day,Asphalt,Dry,NA,1,car,motorcycle,female,collision,44.15
1,5,Dawn,NA,NA,Clear,2,NA,pedestrian,NA,collision,NA
1,1,Night,Asphalt,Dry,Clear,2,truck,pedestrian,NA,collision,33.99722222
1,4,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,63.7
0,2,Dawn,Asphalt,NA,NA,1,car,car,male,collision,28.88611111
1,3,Night,Asphalt,NA,Clear,1,motorcycle,NA,male,collision,34.21666667
0,3,Night,Asphalt,NA,Clear,3,truck,car,male,collision,32.94722222
1,6,Dawn,Asphalt,NA,NA,1,car,motorcycle,male,collision,35.10277778
1,4,Night,NA,NA,NA,NA,truck,pedestrian,male,collision,NA
0,5,Day,Asphalt,NA,Clear,1,motorcycle,motorcycle,male,collision,26.81111111
0,5,Night,Asphalt,NA,Unclear,2,car,car,male,collision,41.05
1,3,Dawn,NA,NA,Clear,3,truck,pedestrian,male,collision,49.2
1,2,Night,Asphalt,NA,NA,1,truck,motorcycle,male,collision,45.21666667
0,4,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,46.18055556
1,5,Night,Asphalt,Dry,NA,NA,motorcycle,motorcycle,male,collision,25.91111111
1,6,Night,NA,NA,NA,NA,car,pedestrian,male,collision,29.97222222
1,1,Day,Asphalt,NA,NA,1,motorcycle,truck,male,collision,23.79166667
1,7,Night,Asphalt,Dry,NA,2,NA,motorcycle,NA,collision,NA
0,6,Dawn,Asphalt,NA,Clear,2,car,NA,male,collision,26.88888889
1,5,Day,Asphalt,NA,NA,1,motorcycle,truck,male,collision,44.99166667
1,5,Night,Asphalt,Dry,NA,3,car,pedestrian,male,collision,33.96944444
0,4,Day,Asphalt,NA,Clear,1,car,car,male,collision,35
0,3,Night,Asphalt,Dry,NA,1,car,NA,male,collision,26.31388889
1,2,Day,NA,NA,NA,NA,motorcycle,motorcycle,male,collision,30.85833333
1,4,Dawn,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,37.22222222
0,5,Night,Asphalt,NA,Clear,2,motorcycle,car,male,collision,29.93055556
0,4,Day,Asphalt,Wet or Damaged,Clear,1,bus,motorcycle,male,NA,41.96666667
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,46.56666667
0,7,Night,Asphalt,Dry,NA,NA,car,car,male,collision,47.125
0,4,Day,Asphalt,NA,NA,NA,motorcycle,motorcycle,male,collision,40.01388889
0,1,Night,Asphalt,Dry,Clear,2,car,car,male,collision,45.48611111
0,5,Night,Asphalt,NA,Unclear,2,truck,car,male,collision,38.00833333
NA,1,Night,Asphalt,Dry,Clear,1,motorcycle,motorcycle,male,collision,23.53611111
0,5,Night,Asphalt,NA,Unclear,3,car,car,male,collision,52.79444444
1,4,Day,Asphalt,Dry,Clear,1,bus,pedestrian,NA,NA,NA
0,3,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,30.39166667
1,3,Dawn,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,40.18611111
0,5,Night,Asphalt,Dry,NA,2,bus,car,male,collision,36.48333333
1,1,Dawn,Asphalt,Wet or Damaged,Unclear,2,car,motorcycle,male,collision,48.25833333
0,1,Day,Asphalt,NA,Clear,2,car,car,male,collision,34.425
0,2,Day,Asphalt,Dry,Clear,1,motorcycle,NA,male,collision,29.74722222
0,6,Day,Asphalt,Dry,NA,1,bus,NA,male,collision,28.38888889
0,4,Night,Asphalt,Dry,NA,1,bus,car,male,collision,32.36388889
0,3,Dawn,Asphalt,Dry,Clear,1,bus,pedestrian,male,collision,28.81666667
1,1,Night,Asphalt,Dry,Clear,3,truck,pedestrian,male,collision,30.99166667
0,5,Day,Asphalt,Dry,NA,1,car,truck,male,collision,24.52222222
1,1,Day,Asphalt,Wet or Damaged,Unclear,1,bus,pedestrian,male,NA,33.95833333
0,7,Night,Asphalt,Dry,NA,2,car,car,male,collision,39.43611111
1,6,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,30.92777778
0,4,Dawn,Asphalt,Dry,NA,1,bus,truck,male,collision,33.63055556
NA,1,Day,NA,NA,NA,NA,motorcycle,motorcycle,NA,runover,NA
0,3,Night,Asphalt,Dry,Clear,1,truck,truck,male,collision,28.55555556
0,4,Night,Asphalt,Dry,NA,2,truck,motorcycle,male,collision,32.96944444
1,7,Day,Asphalt,Dry,Clear,2,car,pedestrian,female,collision,33.89722222
0,3,Night,Asphalt,Dry,Clear,NA,truck,NA,male,collision,42.68333333
0,1,Day,Soil,NA,Clear,1,car,pedestrian,male,collision,43.05
0,3,Dawn,Asphalt,NA,NA,NA,bus,pedestrian,male,collision,38.00277778
0,4,Day,Asphalt,Dry,NA,1,car,car,female,collision,30.55
0,5,Dawn,Asphalt,Dry,NA,1,truck,NA,male,collision,24.25
NA,5,Dawn,Asphalt,NA,Clear,1,motorcycle,motorcycle,male,collision,25.71666667
0,6,Night,Asphalt,Dry,NA,2,car,car,male,collision,46.78888889
0,6,Day,Asphalt,Dry,NA,1,car,motorcycle,male,collision,45.53888889
1,3,Day,Asphalt,Dry,Clear,1,NA,NA,male,NA,50.19722222
1,1,Day,Asphalt,Dry,Clear,1,car,motorcycle,NA,collision,NA
0,3,Dawn,Asphalt,NA,Clear,1,car,truck,female,collision,51.85277778
0,1,Night,Asphalt,Dry,NA,NA,NA,car,NA,collision,NA
0,1,Dawn,Asphalt,Dry,Clear,3,car,motorcycle,NA,collision,NA
0,6,Night,Asphalt,NA,NA,1,bus,car,male,collision,33.325
0,7,Night,Asphalt,Dry,Clear,3,bus,car,male,collision,33.36666667
0,4,Dawn,Asphalt,Dry,Clear,1,motorcycle,car,NA,runover,NA
0,4,Day,Asphalt,Dry,Clear,1,motorcycle,NA,male,collision,32.38333333
1,4,Night,Asphalt,Dry,Clear,2,car,motorcycle,female,collision,25.79166667
1,5,Day,Asphalt,Dry,Clear,1,bus,NA,male,collision,25.36388889
0,1,Day,Asphalt,Dry,NA,1,bus,NA,male,collision,41.50555556
1,5,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,37.08888889
1,2,Night,Asphalt,NA,NA,1,truck,motorcycle,male,collision,46.23333333
0,5,Night,Asphalt,NA,Clear,2,truck,car,male,collision,37.20555556
0,7,Day,Asphalt,Dry,Clear,1,car,car,male,runover,32.88055556
1,4,Night,Asphalt,Dry,Clear,2,truck,motorcycle,male,collision,33.92777778
0,3,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,45.33611111
0,5,Dawn,Asphalt,Dry,Clear,1,car,NA,male,collision,40.03611111
1,1,Night,NA,Dry,NA,2,truck,motorcycle,male,collision,39.98611111
0,6,Night,Asphalt,NA,Clear,3,car,NA,male,collision,36.29166667
0,1,Day,Asphalt,NA,NA,NA,car,bicycle,male,collision,33.9
1,4,Dawn,NA,NA,NA,1,motorcycle,car,male,collision,NA
0,5,Dawn,Asphalt,Dry,NA,1,truck,NA,male,collision,29.98888889
0,6,Day,Asphalt,Dry,Clear,1,car,NA,male,collision,34.90833333
0,5,Day,Asphalt,Dry,NA,1,bus,car,male,collision,35.06111111
1,6,Day,Asphalt,NA,NA,2,motorcycle,NA,male,collision,26.71666667
0,1,Day,Asphalt,Dry,NA,1,bus,car,male,collision,32.18055556
1,1,Day,Asphalt,Dry,NA,1,truck,motorcycle,male,runover,35.20555556
0,NA,Day,Asphalt,Dry,NA,1,truck,pedestrian,male,collision,31.16944444
0,1,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,34.19166667
0,3,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,57.55
1,1,Dawn,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,46.36666667
0,7,Day,Soil,Dry,NA,1,car,bus,male,collision,29.15277778
1,7,Day,NA,NA,NA,NA,car,pedestrian,male,collision,45.36666667
0,1,Day,NA,Dry,Clear,1,car,car,male,collision,37.40833333
0,7,Night,Asphalt,NA,Clear,1,car,motorcycle,male,collision,45.30833333
0,7,Day,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,40.35277778
0,2,Day,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,29.00277778
0,6,Night,Asphalt,NA,Clear,2,truck,motorcycle,male,collision,37.97222222
0,7,Day,Asphalt,Dry,NA,1,car,truck,male,collision,25.09444444
0,3,Night,Asphalt,Dry,Clear,2,car,car,male,collision,25.025
0,2,Night,Asphalt,Dry,Clear,3,car,car,male,collision,37.36111111
1,7,Night,Asphalt,Dry,NA,1,motorcycle,truck,male,collision,25.975
0,3,Night,Asphalt,Dry,Clear,2,truck,motorcycle,male,collision,50.48888889
1,1,Night,Asphalt,Dry,NA,NA,motorcycle,pedestrian,male,collision,34.11388889
0,4,Day,Asphalt,Dry,Clear,1,car,car,male,collision,60.71388889
0,4,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,collision,32.13055556
0,2,Day,Asphalt,NA,Clear,1,motorcycle,motorcycle,male,collision,35.93055556
1,6,Day,Asphalt,NA,Unclear,1,car,motorcycle,male,collision,32.93611111
0,2,Day,Asphalt,Dry,NA,1,motorcycle,bus,male,collision,34.24444444
0,5,Day,Asphalt,Dry,Clear,NA,bus,car,male,collision,38.35833333
1,2,Day,Soil,NA,Clear,1,truck,NA,male,NA,34.83611111
0,3,Day,Asphalt,Dry,Clear,NA,truck,NA,male,collision,48.49722222
1,2,Night,Asphalt,NA,Clear,1,motorcycle,NA,male,collision,26.03888889
1,4,Dawn,Asphalt,Dry,NA,2,car,NA,NA,collision,21.875
0,5,Night,Asphalt,Dry,Clear,3,truck,bus,male,collision,29.30277778
0,3,Day,Asphalt,Dry,Clear,1,bus,motorcycle,male,collision,45.18055556
0,5,Dawn,Asphalt,Dry,NA,3,truck,NA,male,collision,30.31944444
0,7,Night,Soil,Dry,Clear,3,car,NA,male,collision,37.34722222
1,3,Dawn,NA,NA,NA,NA,car,pedestrian,NA,collision,NA
1,7,Dawn,Asphalt,Dry,Clear,1,car,pedestrian,male,collision,29.01666667
0,1,Day,Asphalt,NA,Clear,1,car,truck,male,collision,53.64166667
0,2,Day,NA,NA,Clear,NA,motorcycle,car,male,collision,25.65
0,7,Day,Asphalt,Dry,NA,1,motorcycle,pedestrian,male,collision,33.03611111
0,5,Dawn,Asphalt,Dry,Clear,2,truck,truck,male,collision,31.1
1,3,Dawn,NA,NA,NA,NA,motorcycle,pedestrian,male,collision,42.19722222
1,1,Day,Asphalt,NA,Clear,2,truck,pedestrian,NA,collision,34.13333333
0,6,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,NA,33.28611111
0,4,Night,Asphalt,Dry,Clear,3,truck,NA,male,collision,33.10555556
1,7,Night,Asphalt,Dry,Clear,2,car,motorcycle,male,collision,57.425
1,7,Night,Asphalt,Dry,Clear,1,car,motorcycle,male,runover,37.8
1,1,Day,Asphalt,Dry,Clear,1,truck,pedestrian,male,collision,61.31111111
1,5,Dawn,Asphalt,Dry,Clear,2,bus,bus,male,runover,28.30555556
1,4,Day,Soil,Dry,Clear,1,motorcycle,pedestrian,male,collision,24.13055556
1,7,Night,Asphalt,Dry,Clear,NA,car,motorcycle,male,NA,23.98333333
0,6,Night,Asphalt,Dry,NA,2,car,motorcycle,male,NA,38.90833333
1,2,Night,Soil,Dry,Clear,3,motorcycle,NA,male,collision,NA
1,5,Night,Asphalt,Dry,Clear,2,car,pedestrian,male,runover,22.75
1,4,Night,Asphalt,Dry,Clear,2,bus,car,male,runover,35.11666667
1,5,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,NA
0,7,Dawn,Asphalt,Dry,NA,1,car,car,male,collision,26.20833333
1,5,Night,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,23.9
1,4,Dawn,Asphalt,Dry,Clear,1,truck,truck,male,runover,54.62777778
1,2,Night,Asphalt,Dry,Clear,1,bus,NA,male,collision,34.07777778
1,5,Night,Asphalt,Dry,Clear,2,motorcycle,motorcycle,male,collision,39.25555556
1,6,Dawn,Asphalt,Dry,Clear,NA,truck,motorcycle,male,runover,28.21388889
0,2,Day,Asphalt,NA,Clear,1,truck,motorcycle,male,collision,31.73611111
1,2,Night,Asphalt,Dry,Clear,2,car,pedestrian,male,collision,27.63888889
0,3,Night,NA,Dry,Clear,2,car,car,female,collision,30.82222222
1,2,Day,Asphalt,Dry,Clear,1,motorcycle,pedestrian,male,collision,28.98333333
1,6,Night,Asphalt,NA,Clear,1,motorcycle,truck,male,collision,32.85833333
1,4,Night,Asphalt,Dry,NA,2,truck,motorcycle,male,collision,39.87777778
0,5,Day,Asphalt,Dry,Clear,1,truck,bus,male,collision,34.20277778
1,2,Night,Asphalt,Dry,NA,2,car,pedestrian,male,collision,25.65
0,6,Day,Asphalt,Dry,Clear,1,car,motorcycle,male,NA,33.28611111
0,1,Day,Asphalt,Wet or Damaged,Unclear,1,bus,motorcycle,male,runover,28.08333333
0,5,Night,Asphalt,Dry,Clear,2,truck,truck,male,collision,30.66944444
0,2,Night,Asphalt,Dry,Clear,2,bus,car,male,collision,25.60555556
0,5,Night,Asphalt,Dry,NA,2,motorcycle,car,male,collision,22.43611111
1,4,NA,Asphalt,NA,NA,NA,truck,pedestrian,male,collision,30.78611111
0,2,Dawn,Soil,NA,Clear,1,truck,car,male,collision,46.81666667
0,2,Night,Asphalt,Dry,Clear,2,car,car,male,collision,50.95277778
1,6,Dawn,Asphalt,Dry,NA,2,motorcycle,car,male,collision,34.43888889
0,6,Day,Asphalt,NA,NA,NA,car,truck,male,collision,30.12777778
0,4,Dawn,Asphalt,Dry,Clear,2,bus,motorcycle,female,runover,49.49444444
0,6,Day,Soil,Dry,Clear,1,truck,car,male,collision,31.43333333
0,3,Day,Asphalt,Dry,Clear,1,car,car,male,collision,35.50277778
0,3,Night,Asphalt,Dry,Clear,2,truck,NA,male,collision,49.16666667
0,4,Night,Asphalt,Dry,Clear,1,motorcycle,car,male,collision,23.31111111
1,4,Night,Asphalt,Dry,Clear,1,NA,pedestrian,NA,collision,NA
0,7,Day,Asphalt,Dry,Clear,1,truck,NA,male,collision,53.73611111
0,7,Night,Asphalt,Dry,NA,2,bus,car,male,collision,46.57777778
0,3,Day,Asphalt,Dry,NA,2,car,car,female,collision,46.64444444
0,4,Day,Asphalt,Dry,Clear,1,car,truck,male,collision,60.90833333
0,4,Night,Asphalt,NA,Clear,2,bus,NA,male,collision,50.725
1,5,Night,Asphalt,Dry,NA,NA,motorcycle,pedestrian,male,collision,32.03611111
0,6,Night,Asphalt,NA,Clear,1,car,motorcycle,male,collision,37.40277778
0,4,Night,Asphalt,Dry,NA,NA,truck,truck,male,collision,22.27777778
0,2,Day,Asphalt,Dry,Clear,1,car,car,male,collision,53.76111111
0,4,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,31.46666667
0,3,Night,Asphalt,Dry,Clear,2,car,car,male,collision,27.48333333
0,3,Day,Asphalt,Dry,Clear,1,bus,car,male,collision,41.60833333
0,7,Dawn,Asphalt,Dry,NA,2,motorcycle,truck,male,collision,25.30833333
0,7,Day,Asphalt,Dry,Clear,1,truck,car,male,collision,31.53333333
0,2,Day,Asphalt,Dry,Clear,1,car,NA,male,collision,29.04166667
0,1,Night,Asphalt,Dry,Unclear,NA,car,truck,male,collision,44.70555556
0,5,Night,Asphalt,Dry,NA,2,truck,car,male,collision,42.55277778
0,5,Night,Asphalt,NA,Clear,1,car,car,male,collision,45.69166667
